batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,123.tpf,SAA,45,3,3,19.0,51.0,1.0,45,97,7,3,1,1.8095238095238095,3,1,1.880952380952381,0.19,46.666666666666664,60,30,1769,186.98212119284392,0.015639305114746094
Random,123.tpf,HS,45,3,3,19.0,51.0,1.0,45,97,7,3,1,1.8095238095238095,3,1,1.880952380952381,0.19,46.666666666666664,60,30,766,186.98212119284392,0.0
Random,124.tpf,SAA,43,39,2,11.0,34.0,2.0,43,78,8,2,1,1.625,2,1,1.625,0.11,39.53488372093023,180,60,1227,242.54706451278543,0.004608869552612305
Random,124.tpf,HS,43,39,2,11.0,34.0,2.0,43,78,8,2,1,1.625,2,1,1.625,0.11,39.53488372093023,180,60,254,242.54706451278543,0.0
Random,125.tpf,SAA,68,32,2,16.0,76.0,2.0,68,123,8,2,1,1.5384615384615385,2,1,1.5846153846153845,0.16,67.64705882352942,180,60,3540,72.06816366417823,0.016086816787719727
Random,125.tpf,HS,68,32,2,16.0,76.0,2.0,68,123,8,2,1,1.5384615384615385,2,1,1.5846153846153845,0.16,67.64705882352942,180,60,1931,72.06816366417823,0.017512083053588867
Random,126.tpf,SAA,55,30,2,14.0,50.0,2.0,55,96,9,2,1,1.5,2,1,1.5384615384615385,0.14,47.27272727272727,150,50,2221,73.94736247652166,0.012320280075073242
Random,126.tpf,HS,55,30,2,14.0,50.0,2.0,55,96,9,2,1,1.5,2,1,1.5384615384615385,0.14,47.27272727272727,150,50,622,73.94736247652166,0.0019953250885009766
Random,127.tpf,SAA,50,6,3,3.0,73.0,2.0,50,118,8,3,1,2.106382978723404,3,1,2.25531914893617,0.03,80.0,159,53,2359,128.2481815754617,0.007993936538696289
Random,127.tpf,HS,50,6,3,3.0,73.0,2.0,50,118,8,3,1,2.106382978723404,3,1,2.25531914893617,0.03,80.0,159,53,1374,128.2481815754617,0.007775783538818359
Random,128.tpf,SAA,79,54,3,7.0,13.0,2.0,79,182,10,3,1,2.1842105263157894,3,1,2.1973684210526314,0.07,8.860759493670885,264,88,3649,737.9993196247094,0.016858816146850586
Random,128.tpf,HS,79,54,3,7.0,13.0,2.0,79,182,10,3,1,2.1842105263157894,3,1,2.1973684210526314,0.07,8.860759493670885,264,88,317,737.9993196247094,0.002132415771484375
Random,129.tpf,SAA,77,12,2,19.0,65.0,1.0,77,136,10,2,1,1.5810810810810811,2,1,1.527027027027027,0.19,59.74025974025974,148,74,5456,127.89175711979799,0.019891977310180664
Random,129.tpf,HS,77,12,2,19.0,65.0,1.0,77,136,10,2,1,1.5810810810810811,2,1,1.527027027027027,0.19,59.74025974025974,148,74,2221,127.89175711979799,0.00930643081665039
Random,13.tpf,SAA,44,28,2,11.0,68.0,1.0,44,79,9,2,1,1.5853658536585367,2,1,1.6341463414634145,0.11,68.18181818181817,112,56,1796,98.17861740055277,0.015993595123291016
Random,13.tpf,HS,44,28,2,11.0,68.0,1.0,44,79,9,2,1,1.5853658536585367,2,1,1.6341463414634145,0.11,68.18181818181817,112,56,950,98.17861740055277,0.0
Random,130.tpf,SAA,31,21,3,3.0,29.0,1.0,31,69,9,3,1,2.107142857142857,3,1,2.1785714285714284,0.03,22.58064516129032,116,58,680,433.3854584649295,0.0
Random,130.tpf,HS,31,21,3,3.0,29.0,1.0,31,69,9,3,1,2.107142857142857,3,1,2.1785714285714284,0.03,22.58064516129032,116,58,132,433.3854584649295,0.0
Random,131.tpf,SAA,69,50,2,13.0,12.0,1.0,69,125,9,2,1,1.5909090909090908,2,1,1.5909090909090908,0.13,10.144927536231885,142,71,3012,364.4883815029174,0.018508434295654297
Random,131.tpf,HS,69,50,2,13.0,12.0,1.0,69,125,9,2,1,1.5909090909090908,2,1,1.5909090909090908,0.13,10.144927536231885,142,71,355,364.4883815029174,0.00803828239440918
Random,132.tpf,SAA,45,30,3,18.0,74.0,1.0,45,102,7,3,1,2.119047619047619,3,1,2.1666666666666665,0.18,75.55555555555556,156,78,1853,48.72924800244517,0.021765708923339844
