batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
Random,758.tpf,HS,22,3,1,24.0,85.0,1.5,22,31,6,1,1,1.0,1,1,1.0,0.24,63.63636363636363,55,22,158,45.30219432678291,0.0
Random,758.tpf,RS,22,3,1,24.0,85.0,1.5,22,31,6,1,1,1.0,1,1,1.0,0.24,63.63636363636363,55,22,223,45.30219432678291,0.0010342597961425781
Random,76.tpf,SAA,67,11,1,2.0,96.0,1.0,67,87,12,1,1,1.0,1,1,1.0,0.02,95.52238805970148,104,52,3043,-232.07919976960255,0.00897216796875
Random,76.tpf,HS,67,11,1,2.0,96.0,1.0,67,87,12,1,1,1.0,1,1,1.0,0.02,95.52238805970148,104,52,2100,-232.07919976960255,0.0069806575775146484
Random,76.tpf,RS,67,11,1,2.0,96.0,1.0,67,87,12,1,1,1.0,1,1,1.0,0.02,95.52238805970148,104,52,5844,-232.07919976960255,0.029915809631347656
Random,760.tpf,SAA,52,11,1,38.0,57.0,2.0,52,70,10,1,1,1.0,1,1,1.0,0.38,53.84615384615385,111,37,1229,79.43547536501397,0.00498652458190918
Random,760.tpf,HS,52,11,1,38.0,57.0,2.0,52,70,10,1,1,1.0,1,1,1.0,0.38,53.84615384615385,111,37,575,79.43547536501397,0.0019974708557128906
Random,760.tpf,RS,52,11,1,38.0,57.0,2.0,52,70,10,1,1,1.0,1,1,1.0,0.38,53.84615384615385,111,37,1331,79.43547536501397,0.006982326507568359
Random,761.tpf,SAA,71,12,1,18.0,15.0,2.0,71,94,10,1,1,1.0,1,1,1.0,0.18,21.12676056338028,120,40,2932,364.2531106332334,0.008972644805908203
Random,761.tpf,HS,71,12,1,18.0,15.0,2.0,71,94,10,1,1,1.0,1,1,1.0,0.18,21.12676056338028,120,40,371,364.2531106332334,0.001995563507080078
Random,761.tpf,RS,71,12,1,18.0,15.0,2.0,71,94,10,1,1,1.0,1,1,1.0,0.18,21.12676056338028,120,40,641,364.2531106332334,0.002995729446411133
Random,762.tpf,SAA,66,7,1,36.0,66.0,1.0,66,91,9,1,1,1.0,1,1,1.0,0.36,69.6969696969697,72,36,2496,44.67005153584237,0.008976221084594727
Random,762.tpf,HS,66,7,1,36.0,66.0,1.0,66,91,9,1,1,1.0,1,1,1.0,0.36,69.6969696969697,72,36,1433,44.67005153584237,0.0059356689453125
Random,762.tpf,RS,66,7,1,36.0,66.0,1.0,66,91,9,1,1,1.0,1,1,1.0,0.36,69.6969696969697,72,36,2381,44.67005153584237,0.01296377182006836
Random,763.tpf,SAA,72,10,3,37.0,18.0,1.0,72,164,7,3,1,2.0869565217391304,3,1,2.101449275362319,0.37,11.11111111111111,128,64,4692,144.68612953617426,0.014961719512939453
Random,763.tpf,HS,72,10,3,37.0,18.0,1.0,72,164,7,3,1,2.0869565217391304,3,1,2.101449275362319,0.37,11.11111111111111,128,64,571,144.68612953617426,0.001992464065551758
Random,763.tpf,RS,72,10,3,37.0,18.0,1.0,72,164,7,3,1,2.0869565217391304,3,1,2.101449275362319,0.37,11.11111111111111,128,64,943,144.68612953617426,0.003991127014160156
