,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
609,"['100', '10', '3', '20', '50']",dg281.tpf,SAA,100,10,3,20,50,1,102,237,8,3,1,2.1616161616161618,3,1,2.111111111111111,0.2,50.98039215686274,114,57,6156,204.9728440011155,0.05004262924194336
610,"['100', '10', '3', '20', '50']",dg281.tpf,HS,100,10,3,20,50,1,102,237,8,3,1,2.1616161616161618,3,1,2.111111111111111,0.2,50.98039215686274,114,57,4861,204.9728440011155,0.045091867446899414
611,"['100', '10', '3', '20', '50']",dg281.tpf,RS,100,10,3,20,50,1,102,237,8,3,1,2.1616161616161618,3,1,2.111111111111111,0.2,50.98039215686274,114,57,70738,204.97284184058947,0.7204320430755615
612,"['100', '10', '3', '20', '50']",dg282.tpf,SAA,100,10,3,20,50,1,102,233,9,3,1,2.04040404040404,3,1,2.101010101010101,0.2,48.03921568627451,112,56,6693,158.75836243820427,0.08148360252380371
613,"['100', '10', '3', '20', '50']",dg282.tpf,HS,100,10,3,20,50,1,102,233,9,3,1,2.04040404040404,3,1,2.101010101010101,0.2,48.03921568627451,112,56,4867,158.75836243820427,0.032207489013671875
614,"['100', '10', '3', '20', '50']",dg282.tpf,RS,100,10,3,20,50,1,102,233,9,3,1,2.04040404040404,3,1,2.101010101010101,0.2,48.03921568627451,112,56,20639,158.75836243820427,0.20252370834350586
615,"['100', '10', '3', '20', '50']",dg283.tpf,SAA,100,10,3,20,50,1,102,245,8,3,1,2.1616161616161618,3,1,2.212121212121212,0.2,44.11764705882353,148,74,5021,164.46140441553442,0.050495147705078125
616,"['100', '10', '3', '20', '50']",dg283.tpf,HS,100,10,3,20,50,1,102,245,8,3,1,2.1616161616161618,3,1,2.212121212121212,0.2,44.11764705882353,148,74,3760,164.46140441553442,0.03159523010253906
617,"['100', '10', '3', '20', '50']",dg283.tpf,RS,100,10,3,20,50,1,102,245,8,3,1,2.1616161616161618,3,1,2.212121212121212,0.2,44.11764705882353,148,74,7787,164.46140441553442,0.06905126571655273
618,"['100', '10', '3', '20', '50']",dg284.tpf,SAA,100,10,3,20,50,1,102,234,9,3,1,2.101010101010101,3,1,2.1313131313131315,0.2,50.98039215686274,136,68,4311,126.52398333143167,0.03373408317565918
619,"['100', '10', '3', '20', '50']",dg284.tpf,HS,100,10,3,20,50,1,102,234,9,3,1,2.101010101010101,3,1,2.1313131313131315,0.2,50.98039215686274,136,68,3672,126.52398333143167,0.022684097290039062
620,"['100', '10', '3', '20', '50']",dg284.tpf,RS,100,10,3,20,50,1,102,234,9,3,1,2.101010101010101,3,1,2.1313131313131315,0.2,50.98039215686274,136,68,22180,125.64800284475126,0.2291886806488037
621,"['100', '10', '3', '20', '50']",dg285.tpf,SAA,100,10,3,20,50,1,102,243,7,3,1,2.1717171717171717,3,1,2.212121212121212,0.2,50.98039215686274,96,48,8356,170.42252739792016,0.07407188415527344
622,"['100', '10', '3', '20', '50']",dg285.tpf,HS,100,10,3,20,50,1,102,243,7,3,1,2.1717171717171717,3,1,2.212121212121212,0.2,50.98039215686274,96,48,6147,170.42252739792016,0.04516768455505371
623,"['100', '10', '3', '20', '50']",dg285.tpf,RS,100,10,3,20,50,1,102,243,7,3,1,2.1717171717171717,3,1,2.212121212121212,0.2,50.98039215686274,96,48,56420,170.42252340283358,0.5498654842376709
624,"['100', '10', '3', '20', '50']",dg286.tpf,SAA,100,10,3,20,50,1,102,244,7,3,1,2.1313131313131315,3,1,2.1717171717171717,0.2,49.01960784313725,108,54,8292,252.55532427042186,0.0794835090637207
625,"['100', '10', '3', '20', '50']",dg286.tpf,HS,100,10,3,20,50,1,102,244,7,3,1,2.1313131313131315,3,1,2.1717171717171717,0.2,49.01960784313725,108,54,6203,252.55532427042186,0.04237031936645508
626,"['100', '10', '3', '20', '50']",dg286.tpf,RS,100,10,3,20,50,1,102,244,7,3,1,2.1313131313131315,3,1,2.1717171717171717,0.2,49.01960784313725,108,54,24617,251.97479538783577,0.2514517307281494
627,"['100', '10', '3', '20', '50']",dg287.tpf,SAA,100,10,3,20,50,1,102,246,7,3,1,2.212121212121212,3,1,2.1818181818181817,0.2,43.13725490196079,158,79,5719,134.82603838952164,0.059955596923828125
