,batch,instance,algo,par_Vertices,par_Layer,par_Fan,par_DicountedRate,par_PercNeg,par_CP,vertices,edges,diameter,max in degree,min in degree,mean in degree,max out degree,min out degree,mean out degree,discounted Rate,negative activities,deadline,last task Early Finish,effort,NPV,time
1758,"['50', '10', '3', '20', '50']",dg626.tpf,SAA,50,10,3,20,50,1,52,122,8,3,1,2.163265306122449,3,1,2.163265306122449,0.2,40.38461538461539,132,66,1243,100.67629674749125,0.004985332489013672
1759,"['50', '10', '3', '20', '50']",dg626.tpf,HS,50,10,3,20,50,1,52,122,8,3,1,2.163265306122449,3,1,2.163265306122449,0.2,40.38461538461539,132,66,934,100.67629674749125,0.003993034362792969
1760,"['50', '10', '3', '20', '50']",dg626.tpf,RS,50,10,3,20,50,1,52,122,8,3,1,2.163265306122449,3,1,2.163265306122449,0.2,40.38461538461539,132,66,2960,100.67629674749125,0.03390860557556152
1761,"['50', '10', '3', '20', '50']",dg627.tpf,SAA,50,10,3,20,50,1,52,120,7,3,1,2.163265306122449,3,1,2.142857142857143,0.2,36.53846153846153,108,54,2761,138.01403967505894,0.026926040649414062
1762,"['50', '10', '3', '20', '50']",dg627.tpf,HS,50,10,3,20,50,1,52,120,7,3,1,2.163265306122449,3,1,2.142857142857143,0.2,36.53846153846153,108,54,1772,138.01403967505894,0.005983829498291016
1763,"['50', '10', '3', '20', '50']",dg627.tpf,RS,50,10,3,20,50,1,52,120,7,3,1,2.163265306122449,3,1,2.142857142857143,0.2,36.53846153846153,108,54,4016,138.01403967505894,0.02194070816040039
1764,"['50', '10', '3', '20', '50']",dg628.tpf,SAA,50,10,3,20,50,1,52,121,7,3,1,2.0816326530612246,3,1,2.204081632653061,0.2,46.15384615384615,114,57,1382,46.60344776554435,0.010970830917358398
1765,"['50', '10', '3', '20', '50']",dg628.tpf,HS,50,10,3,20,50,1,52,121,7,3,1,2.0816326530612246,3,1,2.204081632653061,0.2,46.15384615384615,114,57,1039,46.60344776554435,0.0039865970611572266
1766,"['50', '10', '3', '20', '50']",dg628.tpf,RS,50,10,3,20,50,1,52,121,7,3,1,2.0816326530612246,3,1,2.204081632653061,0.2,46.15384615384615,114,57,6521,46.60344776554435,0.034908294677734375
1767,"['50', '10', '3', '20', '50']",dg629.tpf,SAA,50,10,3,20,50,1,52,112,8,3,1,1.8979591836734695,3,1,2.0,0.2,50.0,98,49,1498,123.86602562965183,0.00997471809387207
1768,"['50', '10', '3', '20', '50']",dg629.tpf,HS,50,10,3,20,50,1,52,112,8,3,1,1.8979591836734695,3,1,2.0,0.2,50.0,98,49,1049,123.86602562965183,0.003988981246948242
1769,"['50', '10', '3', '20', '50']",dg629.tpf,RS,50,10,3,20,50,1,52,112,8,3,1,1.8979591836734695,3,1,2.0,0.2,50.0,98,49,3592,123.86602562965183,0.027922868728637695
1770,"['50', '10', '3', '20', '50']",dg63.tpf,SAA,50,10,3,20,50,1,52,110,8,3,1,1.836734693877551,3,1,1.8979591836734695,0.2,53.84615384615385,110,55,2186,110.28704362823282,0.015972375869750977
1771,"['50', '10', '3', '20', '50']",dg63.tpf,HS,50,10,3,20,50,1,52,110,8,3,1,1.836734693877551,3,1,1.8979591836734695,0.2,53.84615384615385,110,55,1533,110.28704362823282,0.009974002838134766
