;batch;instance;algo;par_Vertices;par_Layer;par_Fan;par_DicountedRate;par_PercNeg;par_CP;vertices;edges;diameter;max in degree;min in degree;mean in degree;max out degree;min out degree;mean out degree;discounted Rate;negative activities;deadline;last task Early Finish;effort;NPV;time
900;['50', '5', '2', '10', '20'];dg1.tpf;SAA;50;5;2;10;20;2;52;97;8;2;1;1.5918367346938775;2;1;1.6326530612244898;0.1;26.923076923076923;138;46;555;416.76504447887464;0.0
901;['50', '5', '2', '10', '20'];dg1.tpf;HS;50;5;2;10;20;2;52;97;8;2;1;1.5918367346938775;2;1;1.6326530612244898;0.1;26.923076923076923;138;46;310;416.76504447887464;0.0
902;['50', '5', '2', '10', '20'];dg1.tpf;RS;50;5;2;10;20;2;52;97;8;2;1;1.5918367346938775;2;1;1.6326530612244898;0.1;26.923076923076923;138;46;489;416.0299501071063;0.0
903;['50', '5', '2', '10', '20'];dg10.tpf;SAA;50;5;2;10;20;2;52;94;7;2;1;1.530612244897959;2;1;1.510204081632653;0.1;19.230769230769234;120;40;288;573.4707491651889;0.007994413375854492
904;['50', '5', '2', '10', '20'];dg10.tpf;HS;50;5;2;10;20;2;52;94;7;2;1;1.530612244897959;2;1;1.510204081632653;0.1;19.230769230769234;120;40;162;573.4707491651889;0.0
905;['50', '5', '2', '10', '20'];dg10.tpf;RS;50;5;2;10;20;2;52;94;7;2;1;1.530612244897959;2;1;1.510204081632653;0.1;19.230769230769234;120;40;365;573.4707491651889;0.00818943977355957
906;['50', '5', '2', '10', '20'];dg2.tpf;SAA;50;5;2;10;20;2;52;97;8;2;1;1.530612244897959;2;1;1.5714285714285714;0.1;19.230769230769234;129;43;612;427.86673940250586;0.004674673080444336
907;['50', '5', '2', '10', '20'];dg2.tpf;HS;50;5;2;10;20;2;52;97;8;2;1;1.530612244897959;2;1;1.5714285714285714;0.1;19.230769230769234;129;43;294;427.86673940250586;0.008083820343017578
908;['50', '5', '2', '10', '20'];dg2.tpf;RS;50;5;2;10;20;2;52;97;8;2;1;1.530612244897959;2;1;1.5714285714285714;0.1;19.230769230769234;129;43;310;427.86673940250586;0.0028676986694335938
909;['50', '5', '2', '10', '20'];dg3.tpf;SAA;50;5;2;10;20;2;52;94;8;2;1;1.510204081632653;2;1;1.5714285714285714;0.1;13.461538461538462;144;48;245;505.88755932124997;0.0
910;['50', '5', '2', '10', '20'];dg3.tpf;HS;50;5;2;10;20;2;52;94;8;2;1;1.510204081632653;2;1;1.5714285714285714;0.1;13.461538461538462;144;48;113;505.88755932124997;0.0
911;['50', '5', '2', '10', '20'];dg3.tpf;RS;50;5;2;10;20;2;52;94;8;2;1;1.510204081632653;2;1;1.5714285714285714;0.1;13.461538461538462;144;48;73;505.88755932124997;0.0
912;['50', '5', '2', '10', '20'];dg4.tpf;SAA;50;5;2;10;20;2;52;95;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;17.307692307692307;108;36;417;607.8603582937499;0.008108854293823242
913;['50', '5', '2', '10', '20'];dg4.tpf;HS;50;5;2;10;20;2;52;95;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;17.307692307692307;108;36;201;607.8603582937499;0.009366512298583984
914;['50', '5', '2', '10', '20'];dg4.tpf;RS;50;5;2;10;20;2;52;95;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;17.307692307692307;108;36;513;607.8603582937499;0.008254766464233398
915;['50', '5', '2', '10', '20'];dg5.tpf;SAA;50;5;2;10;20;2;52;94;7;2;1;1.5714285714285714;2;1;1.5714285714285714;0.1;25.0;129;43;774;364.5786516940975;0.005919933319091797
916;['50', '5', '2', '10', '20'];dg5.tpf;HS;50;5;2;10;20;2;52;94;7;2;1;1.5714285714285714;2;1;1.5714285714285714;0.1;25.0;129;43;396;364.5786516940975;0.011514902114868164
917;['50', '5', '2', '10', '20'];dg5.tpf;RS;50;5;2;10;20;2;52;94;7;2;1;1.5714285714285714;2;1;1.5714285714285714;0.1;25.0;129;43;840;364.5786516940975;0.0
918;['50', '5', '2', '10', '20'];dg6.tpf;SAA;50;5;2;10;20;2;52;97;8;2;1;1.5510204081632653;2;1;1.6122448979591837;0.1;19.230769230769234;108;36;564;533.2333797411761;0.008081436157226562
919;['50', '5', '2', '10', '20'];dg6.tpf;HS;50;5;2;10;20;2;52;97;8;2;1;1.5510204081632653;2;1;1.6122448979591837;0.1;19.230769230769234;108;36;285;533.2333797411761;0.0
920;['50', '5', '2', '10', '20'];dg6.tpf;RS;50;5;2;10;20;2;52;97;8;2;1;1.5510204081632653;2;1;1.6122448979591837;0.1;19.230769230769234;108;36;312;533.2333797411761;0.0
921;['50', '5', '2', '10', '20'];dg7.tpf;SAA;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;17.307692307692307;102;34;253;493.12264435339796;0.0026798248291015625
922;['50', '5', '2', '10', '20'];dg7.tpf;HS;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;17.307692307692307;102;34;120;493.12264435339796;0.0016345977783203125
923;['50', '5', '2', '10', '20'];dg7.tpf;RS;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;17.307692307692307;102;34;231;493.12264435339796;0.0
924;['50', '5', '2', '10', '20'];dg8.tpf;SAA;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5510204081632653;0.1;19.230769230769234;96;32;266;687.6932409764836;0.0029184818267822266
925;['50', '5', '2', '10', '20'];dg8.tpf;HS;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5510204081632653;0.1;19.230769230769234;96;32;148;687.6932409764836;0.0009953975677490234
926;['50', '5', '2', '10', '20'];dg8.tpf;RS;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5510204081632653;0.1;19.230769230769234;96;32;229;687.6932409764836;0.0009968280792236328
927;['50', '5', '2', '10', '20'];dg9.tpf;SAA;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5918367346938775;0.1;15.384615384615385;108;36;420;493.53331326465536;0.0010371208190917969
928;['50', '5', '2', '10', '20'];dg9.tpf;HS;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5918367346938775;0.1;15.384615384615385;108;36;197;493.53331326465536;0.007993459701538086
929;['50', '5', '2', '10', '20'];dg9.tpf;RS;50;5;2;10;20;2;52;96;7;2;1;1.5510204081632653;2;1;1.5918367346938775;0.1;15.384615384615385;108;36;346;492.28316846078263;0.007654666900634766
930;['50', '5', '2', '10', '40'];dg1.tpf;SAA;50;5;2;10;40;1;52;94;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;40.38461538461539;72;36;659;251.2982428189443;0.016680002212524414
931;['50', '5', '2', '10', '40'];dg1.tpf;HS;50;5;2;10;40;1;52;94;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;40.38461538461539;72;36;459;251.2982428189443;0.0052318572998046875
932;['50', '5', '2', '10', '40'];dg1.tpf;RS;50;5;2;10;40;1;52;94;7;2;1;1.5510204081632653;2;1;1.5714285714285714;0.1;40.38461538461539;72;36;1514;251.2982428189443;0.008470296859741211
933;['50', '5', '2', '10', '40'];dg10.tpf;SAA;50;5;2;10;40;1;52;94;7;2;1;1.5714285714285714;2;1;1.510204081632653;0.1;40.38461538461539;80;40;637;255.90093874712167;0.009158134460449219
934;['50', '5', '2', '10', '40'];dg10.tpf;HS;50;5;2;10;40;1;52;94;7;2;1;1.5714285714285714;2;1;1.510204081632653;0.1;40.38461538461539;80;40;427;255.90093874712167;0.002962350845336914
935;['50', '5', '2', '10', '40'];dg10.tpf;RS;50;5;2;10;40;1;52;94;7;2;1;1.5714285714285714;2;1;1.510204081632653;0.1;40.38461538461539;80;40;784;255.90093874712167;0.0
936;['50', '5', '2', '10', '40'];dg2.tpf;SAA;50;5;2;10;40;1;52;94;8;2;1;1.489795918367347;2;1;1.5714285714285714;0.1;40.38461538461539;90;45;878;242.27837628545396;0.009306907653808594
937;['50', '5', '2', '10', '40'];dg2.tpf;HS;50;5;2;10;40;1;52;94;8;2;1;1.489795918367347;2;1;1.5714285714285714;0.1;40.38461538461539;90;45;536;242.27837628545396;0.003259420394897461
938;['50', '5', '2', '10', '40'];dg2.tpf;RS;50;5;2;10;40;1;52;94;8;2;1;1.489795918367347;2;1;1.5714285714285714;0.1;40.38461538461539;90;45;946;242.27837628545396;0.010003089904785156
939;['50', '5', '2', '10', '40'];dg3.tpf;SAA;50;5;2;10;40;1;52;95;7;2;1;1.4285714285714286;2;1;1.469387755102041;0.1;40.38461538461539;62;31;839;340.8280623493879;0.004617214202880859
940;['50', '5', '2', '10', '40'];dg3.tpf;HS;50;5;2;10;40;1;52;95;7;2;1;1.4285714285714286;2;1;1.469387755102041;0.1;40.38461538461539;62;31;564;340.8280623493879;0.0026695728302001953
941;['50', '5', '2', '10', '40'];dg3.tpf;RS;50;5;2;10;40;1;52;95;7;2;1;1.4285714285714286;2;1;1.469387755102041;0.1;40.38461538461539;62;31;874;340.8280623493879;0.008041143417358398
942;['50', '5', '2', '10', '40'];dg4.tpf;SAA;50;5;2;10;40;1;52;96;7;2;1;1.489795918367347;2;1;1.530612244897959;0.1;46.15384615384615;76;38;712;297.2814203952747;0.007820606231689453
943;['50', '5', '2', '10', '40'];dg4.tpf;HS;50;5;2;10;40;1;52;96;7;2;1;1.489795918367347;2;1;1.530612244897959;0.1;46.15384615384615;76;38;542;297.2814203952747;0.0020279884338378906
944;['50', '5', '2', '10', '40'];dg4.tpf;RS;50;5;2;10;40;1;52;96;7;2;1;1.489795918367347;2;1;1.530612244897959;0.1;46.15384615384615;76;38;1446;297.2814203952747;0.010898351669311523
945;['50', '5', '2', '10', '40'];dg5.tpf;SAA;50;5;2;10;40;1;52;90;8;2;1;1.469387755102041;2;1;1.489795918367347;0.1;36.53846153846153;68;34;622;312.2626663570273;0.00641179084777832
946;['50', '5', '2', '10', '40'];dg5.tpf;HS;50;5;2;10;40;1;52;90;8;2;1;1.469387755102041;2;1;1.489795918367347;0.1;36.53846153846153;68;34;412;312.2626663570273;0.002704620361328125
947;['50', '5', '2', '10', '40'];dg5.tpf;RS;50;5;2;10;40;1;52;90;8;2;1;1.469387755102041;2;1;1.489795918367347;0.1;36.53846153846153;68;34;954;312.2626663570273;0.007752418518066406
948;['50', '5', '2', '10', '40'];dg6.tpf;SAA;50;5;2;10;40;1;52;95;8;2;1;1.489795918367347;2;1;1.5510204081632653;0.1;40.38461538461539;72;36;546;257.8801654027371;0.007994890213012695
949;['50', '5', '2', '10', '40'];dg6.tpf;HS;50;5;2;10;40;1;52;95;8;2;1;1.489795918367347;2;1;1.5510204081632653;0.1;40.38461538461539;72;36;332;257.8801654027371;0.0028409957885742188
950;['50', '5', '2', '10', '40'];dg6.tpf;RS;50;5;2;10;40;1;52;95;8;2;1;1.489795918367347;2;1;1.5510204081632653;0.1;40.38461538461539;72;36;834;253.48430295159346;0.0
951;['50', '5', '2', '10', '40'];dg7.tpf;SAA;50;5;2;10;40;1;52;95;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;57.692307692307686;64;32;871;165.85583631845935;0.006607532501220703
952;['50', '5', '2', '10', '40'];dg7.tpf;HS;50;5;2;10;40;1;52;95;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;57.692307692307686;64;32;691;165.85583631845935;0.0
953;['50', '5', '2', '10', '40'];dg7.tpf;RS;50;5;2;10;40;1;52;95;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;57.692307692307686;64;32;1648;165.85583631845935;0.011453390121459961
954;['50', '5', '2', '10', '40'];dg8.tpf;SAA;50;5;2;10;40;1;52;96;8;2;1;1.5510204081632653;2;1;1.6326530612244898;0.1;38.46153846153847;90;45;643;210.43745061831228;0.007171154022216797
955;['50', '5', '2', '10', '40'];dg8.tpf;HS;50;5;2;10;40;1;52;96;8;2;1;1.5510204081632653;2;1;1.6326530612244898;0.1;38.46153846153847;90;45;406;210.43745061831228;0.00102996826171875
956;['50', '5', '2', '10', '40'];dg8.tpf;RS;50;5;2;10;40;1;52;96;8;2;1;1.5510204081632653;2;1;1.6326530612244898;0.1;38.46153846153847;90;45;793;210.43745061831228;0.005948305130004883
957;['50', '5', '2', '10', '40'];dg9.tpf;SAA;50;5;2;10;40;1;52;93;7;2;1;1.4489795918367347;2;1;1.510204081632653;0.1;36.53846153846153;56;28;526;457.0460625302639;0.0042266845703125
958;['50', '5', '2', '10', '40'];dg9.tpf;HS;50;5;2;10;40;1;52;93;7;2;1;1.4489795918367347;2;1;1.510204081632653;0.1;36.53846153846153;56;28;335;457.0460625302639;0.0
959;['50', '5', '2', '10', '40'];dg9.tpf;RS;50;5;2;10;40;1;52;93;7;2;1;1.4489795918367347;2;1;1.510204081632653;0.1;36.53846153846153;56;28;706;457.0460625302639;0.0009961128234863281
960;['50', '5', '2', '10', '40'];dg1.tpf;SAA;50;5;2;10;40;2;52;96;7;2;1;1.530612244897959;2;1;1.5714285714285714;0.1;26.923076923076923;138;46;523;439.1942527604758;0.007580280303955078
961;['50', '5', '2', '10', '40'];dg1.tpf;HS;50;5;2;10;40;2;52;96;7;2;1;1.530612244897959;2;1;1.5714285714285714;0.1;26.923076923076923;138;46;284;439.1942527604758;0.008055686950683594
962;['50', '5', '2', '10', '40'];dg1.tpf;RS;50;5;2;10;40;2;52;96;7;2;1;1.530612244897959;2;1;1.5714285714285714;0.1;26.923076923076923;138;38;273;439.1942527604758;0.0
963;['50', '5', '2', '10', '40'];dg10.tpf;SAA;50;5;2;10;40;2;52;95;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;26.923076923076923;96;32;598;479.89876008060685;0.005810976028442383
964;['50', '5', '2', '10', '40'];dg10.tpf;HS;50;5;2;10;40;2;52;95;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;26.923076923076923;96;32;308;479.89876008060685;0.0009975433349609375
965;['50', '5', '2', '10', '40'];dg10.tpf;RS;50;5;2;10;40;2;52;95;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;26.923076923076923;96;32;688;479.89876008060685;0.0
966;['50', '5', '2', '10', '40'];dg2.tpf;SAA;50;5;2;10;40;2;52;96;7;2;1;1.5714285714285714;2;1;1.5510204081632653;0.1;38.46153846153847;99;33;1162;233.0074787162433;0.0230865478515625
967;['50', '5', '2', '10', '40'];dg2.tpf;HS;50;5;2;10;40;2;52;96;7;2;1;1.5714285714285714;2;1;1.5510204081632653;0.1;38.46153846153847;99;33;713;233.0074787162433;0.0031948089599609375
968;['50', '5', '2', '10', '40'];dg2.tpf;RS;50;5;2;10;40;2;52;96;7;2;1;1.5714285714285714;2;1;1.5510204081632653;0.1;38.46153846153847;99;33;1567;233.0074787162433;0.009080171585083008
969;['50', '5', '2', '10', '40'];dg3.tpf;SAA;50;5;2;10;40;2;52;94;7;2;1;1.530612244897959;2;1;1.510204081632653;0.1;42.30769230769231;108;36;977;266.16270131370453;0.0022072792053222656
970;['50', '5', '2', '10', '40'];dg3.tpf;HS;50;5;2;10;40;2;52;94;7;2;1;1.530612244897959;2;1;1.510204081632653;0.1;42.30769230769231;108;36;704;266.16270131370453;0.0
971;['50', '5', '2', '10', '40'];dg3.tpf;RS;50;5;2;10;40;2;52;94;7;2;1;1.530612244897959;2;1;1.510204081632653;0.1;42.30769230769231;108;36;1704;266.16270131370453;0.00664520263671875
972;['50', '5', '2', '10', '40'];dg4.tpf;SAA;50;5;2;10;40;2;52;96;7;2;1;1.5714285714285714;2;1;1.5510204081632653;0.1;55.769230769230774;108;36;1288;245.94549086720082;0.008048534393310547
973;['50', '5', '2', '10', '40'];dg4.tpf;HS;50;5;2;10;40;2;52;96;7;2;1;1.5714285714285714;2;1;1.5510204081632653;0.1;55.769230769230774;108;36;975;245.94549086720082;0.0
974;['50', '5', '2', '10', '40'];dg4.tpf;RS;50;5;2;10;40;2;52;96;7;2;1;1.5714285714285714;2;1;1.5510204081632653;0.1;55.769230769230774;108;36;2128;245.94549086720082;0.020020484924316406
975;['50', '5', '2', '10', '40'];dg5.tpf;SAA;50;5;2;10;40;2;52;91;8;2;1;1.4285714285714286;2;1;1.489795918367347;0.1;42.30769230769231;132;44;557;399.97979448193087;0.00977635383605957
976;['50', '5', '2', '10', '40'];dg5.tpf;HS;50;5;2;10;40;2;52;91;8;2;1;1.4285714285714286;2;1;1.489795918367347;0.1;42.30769230769231;132;44;332;399.97979448193087;0.002618074417114258
977;['50', '5', '2', '10', '40'];dg5.tpf;RS;50;5;2;10;40;2;52;91;8;2;1;1.4285714285714286;2;1;1.489795918367347;0.1;42.30769230769231;132;44;767;399.97979448193087;0.036974191665649414
978;['50', '5', '2', '10', '40'];dg6.tpf;SAA;50;5;2;10;40;2;52;93;8;2;1;1.4489795918367347;2;1;1.489795918367347;0.1;38.46153846153847;117;39;626;305.8034834189833;0.008552074432373047
979;['50', '5', '2', '10', '40'];dg6.tpf;HS;50;5;2;10;40;2;52;93;8;2;1;1.4489795918367347;2;1;1.489795918367347;0.1;38.46153846153847;117;39;402;305.8034834189833;0.0
980;['50', '5', '2', '10', '40'];dg6.tpf;RS;50;5;2;10;40;2;52;93;8;2;1;1.4489795918367347;2;1;1.489795918367347;0.1;38.46153846153847;117;39;716;305.074623159121;0.005632877349853516
981;['50', '5', '2', '10', '40'];dg7.tpf;SAA;50;5;2;10;40;2;52;96;8;2;1;1.6122448979591837;2;1;1.6326530612244898;0.1;40.38461538461539;117;39;643;258.42569536650404;0.003710508346557617
982;['50', '5', '2', '10', '40'];dg7.tpf;HS;50;5;2;10;40;2;52;96;8;2;1;1.6122448979591837;2;1;1.6326530612244898;0.1;40.38461538461539;117;39;495;258.42569536650404;0.009605169296264648
983;['50', '5', '2', '10', '40'];dg7.tpf;RS;50;5;2;10;40;2;52;96;8;2;1;1.6122448979591837;2;1;1.6326530612244898;0.1;40.38461538461539;117;39;1166;258.42569536650404;0.006890058517456055
984;['50', '5', '2', '10', '40'];dg8.tpf;SAA;50;5;2;10;40;2;52;94;8;2;1;1.4489795918367347;2;1;1.5918367346938775;0.1;30.76923076923077;117;39;526;335.41827754632203;0.007003307342529297
985;['50', '5', '2', '10', '40'];dg8.tpf;HS;50;5;2;10;40;2;52;94;8;2;1;1.4489795918367347;2;1;1.5918367346938775;0.1;30.76923076923077;117;39;289;335.41827754632203;0.0033538341522216797
986;['50', '5', '2', '10', '40'];dg8.tpf;RS;50;5;2;10;40;2;52;94;8;2;1;1.4489795918367347;2;1;1.5918367346938775;0.1;30.76923076923077;117;39;462;335.41827754632203;0.006734371185302734
987;['50', '5', '2', '10', '40'];dg9.tpf;SAA;50;5;2;10;40;2;52;91;8;2;1;1.510204081632653;2;1;1.510204081632653;0.1;38.46153846153847;129;43;669;346.8719472616403;0.0010347366333007812
988;['50', '5', '2', '10', '40'];dg9.tpf;HS;50;5;2;10;40;2;52;91;8;2;1;1.510204081632653;2;1;1.510204081632653;0.1;38.46153846153847;129;43;451;346.8719472616403;0.0
989;['50', '5', '2', '10', '40'];dg9.tpf;RS;50;5;2;10;40;2;52;91;8;2;1;1.510204081632653;2;1;1.510204081632653;0.1;38.46153846153847;129;43;1114;346.8719472616403;0.006433010101318359
990;['50', '5', '2', '10', '60'];dg1.tpf;SAA;50;5;2;10;60;1;52;95;7;2;1;1.5510204081632653;2;1;1.510204081632653;0.1;55.769230769230774;70;35;1049;195.26540794047796;0.010501384735107422
991;['50', '5', '2', '10', '60'];dg1.tpf;HS;50;5;2;10;60;1;52;95;7;2;1;1.5510204081632653;2;1;1.510204081632653;0.1;55.769230769230774;70;35;731;195.26540794047796;0.0
992;['50', '5', '2', '10', '60'];dg1.tpf;RS;50;5;2;10;60;1;52;95;7;2;1;1.5510204081632653;2;1;1.510204081632653;0.1;55.769230769230774;70;35;1261;195.26540794047796;0.008710861206054688
993;['50', '5', '2', '10', '60'];dg10.tpf;SAA;50;5;2;10;60;1;52;94;7;2;1;1.5510204081632653;2;1;1.530612244897959;0.1;53.84615384615385;88;44;1385;251.91251570760755;0.008095741271972656
994;['50', '5', '2', '10', '60'];dg10.tpf;HS;50;5;2;10;60;1;52;94;7;2;1;1.5510204081632653;2;1;1.530612244897959;0.1;53.84615384615385;88;44;1016;251.91251570760755;0.0
995;['50', '5', '2', '10', '60'];dg10.tpf;RS;50;5;2;10;60;1;52;94;7;2;1;1.5510204081632653;2;1;1.530612244897959;0.1;53.84615384615385;88;44;1746;251.91251570760755;0.015719175338745117
996;['50', '5', '2', '10', '60'];dg2.tpf;SAA;50;5;2;10;60;1;52;95;7;2;1;1.489795918367347;2;1;1.5510204081632653;0.1;55.769230769230774;80;40;1100;128.18481502607048;0.0
997;['50', '5', '2', '10', '60'];dg2.tpf;HS;50;5;2;10;60;1;52;95;7;2;1;1.489795918367347;2;1;1.5510204081632653;0.1;55.769230769230774;80;40;901;128.18481502607048;0.0045909881591796875
998;['50', '5', '2', '10', '60'];dg2.tpf;RS;50;5;2;10;60;1;52;95;7;2;1;1.489795918367347;2;1;1.5510204081632653;0.1;55.769230769230774;80;40;3469;127.5709766937947;0.027547836303710938
999;['50', '5', '2', '10', '60'];dg3.tpf;SAA;50;5;2;10;60;1;52;95;8;2;1;1.510204081632653;2;1;1.6122448979591837;0.1;36.53846153846153;86;43;810;255.80289121565545;0.0009980201721191406
1000;['50', '5', '2', '10', '60'];dg3.tpf;HS;50;5;2;10;60;1;52;95;8;2;1;1.510204081632653;2;1;1.6122448979591837;0.1;36.53846153846153;86;43;490;255.80289121565545;0.0058748722076416016
1001;['50', '5', '2', '10', '60'];dg3.tpf;RS;50;5;2;10;60;1;52;95;8;2;1;1.510204081632653;2;1;1.6122448979591837;0.1;36.53846153846153;86;43;1293;255.80289121565545;0.0019936561584472656
1002;['50', '5', '2', '10', '60'];dg4.tpf;SAA;50;5;2;10;60;1;52;93;8;2;1;1.4489795918367347;2;1;1.4489795918367347;0.1;57.692307692307686;68;34;861;255.36578883902376;0.001996755599975586
1003;['50', '5', '2', '10', '60'];dg4.tpf;HS;50;5;2;10;60;1;52;93;8;2;1;1.4489795918367347;2;1;1.4489795918367347;0.1;57.692307692307686;68;34;690;255.36578883902376;0.0
1004;['50', '5', '2', '10', '60'];dg4.tpf;RS;50;5;2;10;60;1;52;93;8;2;1;1.4489795918367347;2;1;1.4489795918367347;0.1;57.692307692307686;68;34;1571;255.36578883902376;0.017958879470825195
1005;['50', '5', '2', '10', '60'];dg5.tpf;SAA;50;5;2;10;60;1;52;92;8;2;1;1.530612244897959;2;1;1.4489795918367347;0.1;51.92307692307693;86;43;836;275.13404900810133;0.009653329849243164
1006;['50', '5', '2', '10', '60'];dg5.tpf;HS;50;5;2;10;60;1;52;92;8;2;1;1.530612244897959;2;1;1.4489795918367347;0.1;51.92307692307693;86;43;602;275.13404900810133;0.0
1007;['50', '5', '2', '10', '60'];dg5.tpf;RS;50;5;2;10;60;1;52;92;8;2;1;1.530612244897959;2;1;1.4489795918367347;0.1;51.92307692307693;86;42;1209;275.13404900810133;0.008127927780151367
1008;['50', '5', '2', '10', '60'];dg6.tpf;SAA;50;5;2;10;60;1;52;94;7;2;1;1.510204081632653;2;1;1.469387755102041;0.1;65.38461538461539;78;39;1010;116.51833221660326;0.008949756622314453
1009;['50', '5', '2', '10', '60'];dg6.tpf;HS;50;5;2;10;60;1;52;94;7;2;1;1.510204081632653;2;1;1.469387755102041;0.1;65.38461538461539;78;39;838;116.51833221660326;0.0
1010;['50', '5', '2', '10', '60'];dg6.tpf;RS;50;5;2;10;60;1;52;94;7;2;1;1.510204081632653;2;1;1.469387755102041;0.1;65.38461538461539;78;38;1266;116.51833221660326;0.009371757507324219
1011;['50', '5', '2', '10', '60'];dg7.tpf;SAA;50;5;2;10;60;1;52;94;7;2;1;1.510204081632653;2;1;1.5714285714285714;0.1;48.07692307692308;74;37;984;313.81247177445806;0.0
1012;['50', '5', '2', '10', '60'];dg7.tpf;HS;50;5;2;10;60;1;52;94;7;2;1;1.510204081632653;2;1;1.5714285714285714;0.1;48.07692307692308;74;37;684;313.81247177445806;0.0
1013;['50', '5', '2', '10', '60'];dg7.tpf;RS;50;5;2;10;60;1;52;94;7;2;1;1.510204081632653;2;1;1.5714285714285714;0.1;48.07692307692308;74;37;1704;310.9141692549281;0.013025999069213867
1014;['50', '5', '2', '10', '60'];dg8.tpf;SAA;50;5;2;10;60;1;52;96;8;2;1;1.5510204081632653;2;1;1.5918367346938775;0.1;65.38461538461539;70;35;1192;96.32549709114035;0.007945060729980469
1015;['50', '5', '2', '10', '60'];dg8.tpf;HS;50;5;2;10;60;1;52;96;8;2;1;1.5510204081632653;2;1;1.5918367346938775;0.1;65.38461538461539;70;35;1018;96.32549709114035;0.007339954376220703
1016;['50', '5', '2', '10', '60'];dg8.tpf;RS;50;5;2;10;60;1;52;96;8;2;1;1.5510204081632653;2;1;1.5918367346938775;0.1;65.38461538461539;70;35;3065;96.32549709114035;0.02861475944519043
1017;['50', '5', '2', '10', '60'];dg9.tpf;SAA;50;5;2;10;60;1;52;95;8;2;1;1.5918367346938775;2;1;1.5918367346938775;0.1;57.692307692307686;80;40;1199;218.4038015854601;0.008219718933105469
1018;['50', '5', '2', '10', '60'];dg9.tpf;HS;50;5;2;10;60;1;52;95;8;2;1;1.5918367346938775;2;1;1.5918367346938775;0.1;57.692307692307686;80;40;790;218.4038015854601;0.012529611587524414
1019;['50', '5', '2', '10', '60'];dg9.tpf;RS;50;5;2;10;60;1;52;95;8;2;1;1.5918367346938775;2;1;1.5918367346938775;0.1;57.692307692307686;80;40;2343;215.42241167254164;0.019315004348754883
1020;['50', '5', '2', '10', '60'];dg1.tpf;SAA;50;5;2;10;60;2;52;96;7;2;1;1.5918367346938775;2;1;1.5510204081632653;0.1;67.3076923076923;111;37;1734;205.96094496976983;0.018707990646362305
1021;['50', '5', '2', '10', '60'];dg1.tpf;HS;50;5;2;10;60;2;52;96;7;2;1;1.5918367346938775;2;1;1.5510204081632653;0.1;67.3076923076923;111;37;1272;205.96094496976983;0.0010325908660888672
1022;['50', '5', '2', '10', '60'];dg1.tpf;RS;50;5;2;10;60;2;52;96;7;2;1;1.5918367346938775;2;1;1.5510204081632653;0.1;67.3076923076923;111;37;2341;205.96094496976983;0.013116598129272461
1023;['50', '5', '2', '10', '60'];dg10.tpf;SAA;50;5;2;10;60;2;52;96;8;2;1;1.5510204081632653;2;1;1.5510204081632653;0.1;59.61538461538461;126;42;1011;197.20176884075678;0.0
1024;['50', '5', '2', '10', '60'];dg10.tpf;HS;50;5;2;10;60;2;52;96;8;2;1;1.5510204081632653;2;1;1.5510204081632653;0.1;59.61538461538461;126;42;836;197.20176884075678;0.003744363784790039
1025;['50', '5', '2', '10', '60'];dg10.tpf;RS;50;5;2;10;60;2;52;96;8;2;1;1.5510204081632653;2;1;1.5510204081632653;0.1;59.61538461538461;126;42;2298;197.20176884075678;0.01995253562927246
1026;['50', '5', '2', '10', '60'];dg2.tpf;SAA;50;5;2;10;60;2;52;96;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;59.61538461538461;105;35;928;159.37412643885418;0.0
1027;['50', '5', '2', '10', '60'];dg2.tpf;HS;50;5;2;10;60;2;52;96;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;59.61538461538461;105;35;746;159.37412643885418;0.00491786003112793
1028;['50', '5', '2', '10', '60'];dg2.tpf;RS;50;5;2;10;60;2;52;96;7;2;1;1.530612244897959;2;1;1.530612244897959;0.1;59.61538461538461;105;35;2162;159.37412643885418;0.015997648239135742
