id,algo,vertices,layer,fan,disRate,percNeg,cpMult,effort,time
6578,HS,100,10,3,10,100,2,10905,"0,03123998642"
6579,RS,100,10,3,10,100,2,79243,"0,43497323990"
6580,SAA,100,10,3,10,100,2,11339,"0,03124260902"
6581,HS,100,10,3,10,100,2,11120,"0,03128433228"
6582,RS,100,10,3,10,100,2,126682,"0,87174367910"
6583,SAA,100,10,3,10,100,2,11209,"0,03124547005"
6584,HS,100,10,3,10,100,2,10950,"0,04687118530"
6585,RS,100,10,3,10,100,2,74932,"0,42305874830"
6586,SAA,100,10,3,10,100,2,11266,"0,03775501251"
6587,HS,100,10,3,10,100,2,11017,"0,03774857521"
6588,RS,100,10,3,10,100,2,92113,"0,51669883730"
6589,SAA,100,10,3,10,100,2,10544,"0,04686141014"
6590,HS,100,10,3,10,100,2,10313,"0,03123784065"
6591,RS,100,10,3,10,100,2,98640,"0,54815196990"
6592,SAA,100,10,3,10,100,2,11453,"0,04807543755"
6593,HS,100,10,3,10,100,2,11189,"0,04690742493"
6594,RS,100,10,3,10,100,2,100580,"0,54828691480"
6595,SAA,100,10,3,10,100,2,11390,"0,03128242493"
6596,HS,100,10,3,10,100,2,11142,"0,03779101372"
6597,RS,100,10,3,10,100,2,67472,"0,36968493460"
6598,SAA,100,10,3,10,100,2,11026,"0,02220416069"
6599,HS,100,10,3,10,100,2,10797,"0,03123688698"
6600,RS,100,10,3,10,100,2,89575,"0,48493528370"
6601,SAA,100,10,3,10,20,1,1774,"0,01399970055"
6602,HS,100,10,3,10,20,1,977,"0,00797438622"
6603,RS,100,10,3,10,20,1,3277,"0,02692675591"
6604,SAA,100,10,3,10,20,1,3288,"0,02497005463"
6605,HS,100,10,3,10,20,1,1470,"0,00698018074"
6606,RS,100,10,3,10,20,1,2528,"0,01595711708"
6607,SAA,100,10,3,10,20,1,2597,"0,02194046974"
6608,HS,100,10,3,10,20,1,1272,"0,00799775124"
6609,RS,100,10,3,10,20,1,3334,"0,01551651955"
6610,SAA,100,10,3,10,20,1,1466,"0,01564669609"
6611,HS,100,10,3,10,20,1,691,"0,00000000000"
6612,RS,100,10,3,10,20,1,1401,"0,01561856270"
6613,SAA,100,10,3,10,20,1,917,"0,01562690735"
6614,HS,100,10,3,10,20,1,415,"0,00000000000"
6615,RS,100,10,3,10,20,1,750,"0,00000000000"
6616,SAA,100,10,3,10,20,1,5644,"0,03031229973"
6617,HS,100,10,3,10,20,1,2413,"0,00702357292"
6618,RS,100,10,3,10,20,1,3453,"0,01562166214"
6619,SAA,100,10,3,10,20,1,1679,"0,00000000000"
6620,HS,100,10,3,10,20,1,832,"0,01562905312"
6621,RS,100,10,3,10,20,1,1263,"0,01558589935"
6622,SAA,100,10,3,10,20,1,1841,"0,00000000000"
6623,HS,100,10,3,10,20,1,984,"0,00000000000"
6624,RS,100,10,3,10,20,1,2011,"0,02209877968"
6625,SAA,100,10,3,10,20,1,1499,"0,01562118530"
6626,HS,100,10,3,10,20,1,602,"0,00000000000"
6627,RS,100,10,3,10,20,1,1363,"0,01560878754"
6628,SAA,100,10,3,10,20,1,1800,"0,01561856270"
6629,HS,100,10,3,10,20,1,889,"0,00000000000"
6630,RS,100,10,3,10,20,1,1871,"0,00000000000"
6631,SAA,100,10,3,10,20,2,3708,"0,03128409386"
6632,HS,100,10,3,10,20,2,2041,"0,00000000000"
6633,RS,100,10,3,10,20,2,2753,"0,00412297249"
6634,SAA,100,10,3,10,20,2,1984,"0,00000000000"
6635,HS,100,10,3,10,20,2,865,"0,01562166214"
6636,RS,100,10,3,10,20,2,1676,"0,01561069489"
6637,SAA,100,10,3,10,20,2,1454,"0,00000000000"
6638,HS,100,10,3,10,20,2,617,"0,00000000000"
6639,RS,100,10,3,10,20,2,1215,"0,00650763512"
6640,SAA,100,10,3,10,20,2,2350,"0,01562118530"
6641,HS,100,10,3,10,20,2,1021,"0,00000000000"
6642,RS,100,10,3,10,20,2,1709,"0,00797843933"
6643,SAA,100,10,3,10,20,2,2271,"0,01592016220"
6644,HS,100,10,3,10,20,2,1123,"0,00698471069"
6645,RS,100,10,3,10,20,2,1818,"0,00428128242"
6646,SAA,100,10,3,10,20,2,1545,"0,01562023163"
6647,HS,100,10,3,10,20,2,939,"0,00654602051"
6648,RS,100,10,3,10,20,2,1660,"0,01561546326"
6649,SAA,100,10,3,10,20,2,1011,"0,01562309265"
6650,HS,100,10,3,10,20,2,408,"0,01562094688"
6651,RS,100,10,3,10,20,2,613,"0,00000000000"
6652,SAA,100,10,3,10,20,2,1257,"0,01566433907"
6653,HS,100,10,3,10,20,2,720,"0,00000000000"
6654,RS,100,10,3,10,20,2,2251,"0,01558089256"
6655,SAA,100,10,3,10,20,2,2295,"0,01561856270"
6656,HS,100,10,3,10,20,2,1038,"0,01561784744"
6657,RS,100,10,3,10,20,2,1788,"0,01566290855"
6658,SAA,100,10,3,10,20,2,1741,"0,01396274567"
6659,HS,100,10,3,10,20,2,893,"0,00594425201"
6660,RS,100,10,3,10,20,2,1799,"0,00897645950"
6661,SAA,100,10,3,10,40,1,7210,"0,03390908241"
6662,HS,100,10,3,10,40,1,5039,"0,01998162270"
6663,RS,100,10,3,10,40,1,27915,"0,12965321540"
6664,SAA,100,10,3,10,40,1,2549,"0,01396918297"
6665,HS,100,10,3,10,40,1,1450,"0,00897526741"
6666,RS,100,10,3,10,40,1,6937,"0,03124260902"
6667,SAA,100,10,3,10,40,1,7621,"0,04686260223"
6668,HS,100,10,3,10,40,1,5888,"0,01558375359"
6669,RS,100,10,3,10,40,1,7708,"0,03778982162"
6670,SAA,100,10,3,10,40,1,5177,"0,03774404526"
6671,HS,100,10,3,10,40,1,3266,"0,00000000000"
6672,RS,100,10,3,10,40,1,7976,"0,03128552437"
6673,SAA,100,10,3,10,40,1,3261,"0,02217125893"
6674,HS,100,10,3,10,40,1,2121,"0,00000000000"
6675,RS,100,10,3,10,40,1,9356,"0,04686951637"
6676,SAA,100,10,3,10,40,1,2678,"0,00000000000"
6677,HS,100,10,3,10,40,1,1667,"0,00698113441"
6678,RS,100,10,3,10,40,1,3707,"0,01558542252"
6679,SAA,100,10,3,10,40,1,6452,"0,03779768944"
6680,HS,100,10,3,10,40,1,3909,"0,03124141693"
6681,RS,100,10,3,10,40,1,14405,"0,08433461189"
6682,SAA,100,10,3,10,40,1,4418,"0,03778839111"
6683,HS,100,10,3,10,40,1,2516,"0,00000000000"
6684,RS,100,10,3,10,40,1,8140,"0,04690718651"
6685,SAA,100,10,3,10,40,1,3447,"0,02217078209"
6686,HS,100,10,3,10,40,1,2041,"0,00000000000"
6687,RS,100,10,3,10,40,1,3806,"0,01565742493"
6688,SAA,100,10,3,10,40,1,4038,"0,03772258759"
6689,HS,100,10,3,10,40,1,2371,"0,00000000000"
6690,RS,100,10,3,10,40,1,5339,"0,01561594009"
6691,SAA,100,10,3,10,40,2,2846,"0,00509953499"
6692,HS,100,10,3,10,40,2,1889,"0,01561570168"
6693,RS,100,10,3,10,40,2,5312,"0,04682040215"
6694,SAA,100,10,3,10,40,2,4614,"0,03128504753"
6695,HS,100,10,3,10,40,2,3054,"0,02212691307"
6696,RS,100,10,3,10,40,2,8259,"0,03124094009"
6697,SAA,100,10,3,10,40,2,3590,"0,01564836502"
6698,HS,100,10,3,10,40,2,2540,"0,00000000000"
6699,RS,100,10,3,10,40,2,8158,"0,04685640335"
6700,SAA,100,10,3,10,40,2,5215,"0,01565194130"
6701,HS,100,10,3,10,40,2,3340,"0,01561975479"
6702,RS,100,10,3,10,40,2,8039,"0,02212262154"
6703,SAA,100,10,3,10,40,2,3057,"0,01562833786"
6704,HS,100,10,3,10,40,2,1847,"0,00000000000"
6705,RS,100,10,3,10,40,2,5025,"0,03770613670"
6706,SAA,100,10,3,10,40,2,4835,"0,03120017052"
6707,HS,100,10,3,10,40,2,3503,"0,01561713219"
6708,RS,100,10,3,10,40,2,7714,"0,05341172218"
6709,SAA,100,10,3,10,40,2,8553,"0,05341649055"
6710,HS,100,10,3,10,40,2,5150,"0,01556873322"
6711,RS,100,10,3,10,40,2,10239,"0,05180287361"
6712,SAA,100,10,3,10,40,2,4834,"0,03590464592"
6713,HS,100,10,3,10,40,2,2956,"0,01595759392"
6714,RS,100,10,3,10,40,2,6673,"0,03191685677"
6715,SAA,100,10,3,10,40,2,1883,"0,01296472549"
6716,HS,100,10,3,10,40,2,1162,"0,00498700142"
6717,RS,100,10,3,10,40,2,2350,"0,01196670532"
6718,SAA,100,10,3,10,40,2,2757,"0,01894760132"
6719,HS,100,10,3,10,40,2,1512,"0,00698089600"
6720,RS,100,10,3,10,40,2,4092,"0,02991175652"
6721,SAA,100,10,3,10,60,1,4764,"0,02792334557"
6722,HS,100,10,3,10,60,1,4055,"0,01894617081"
6723,RS,100,10,3,10,60,1,32968,"0,19808864590"
6724,SAA,100,10,3,10,60,1,6215,"0,04689669609"
6725,HS,100,10,3,10,60,1,4354,"0,01556515694"
6726,RS,100,10,3,10,60,1,17217,"0,10032176970"
6727,SAA,100,10,3,10,60,1,6265,"0,03124570847"
6728,HS,100,10,3,10,60,1,4858,"0,01977777481"
6729,RS,100,10,3,10,60,1,26881,"0,16280460360"
6730,SAA,100,10,3,10,60,1,10074,"0,07810306549"
6731,HS,100,10,3,10,60,1,7006,"0,03127765656"
6732,RS,100,10,3,10,60,1,41048,"0,21613502500"
6733,SAA,100,10,3,10,60,1,6013,"0,03124833107"
6734,HS,100,10,3,10,60,1,4215,"0,00650906563"
6735,RS,100,10,3,10,60,1,19574,"0,11551594730"
6736,SAA,100,10,3,10,60,1,3992,"0,01562023163"
6737,HS,100,10,3,10,60,1,3118,"0,00000000000"
6738,RS,100,10,3,10,60,1,13173,"0,06903553009"
6739,SAA,100,10,3,10,60,1,5675,"0,01562213898"
6740,HS,100,10,3,10,60,1,4822,"0,01561594009"
6741,RS,100,10,3,10,60,1,17309,"0,08467149734"
6742,SAA,100,10,3,10,60,1,5317,"0,01561832428"
6743,HS,100,10,3,10,60,1,4309,"0,01562690735"
6744,RS,100,10,3,10,60,1,17062,"0,10028147700"
6745,SAA,100,10,3,10,60,1,9708,"0,07811331749"
6746,HS,100,10,3,10,60,1,7440,"0,03018784523"
6747,RS,100,10,3,10,60,1,26589,"0,13149094580"
6748,SAA,100,10,3,10,60,1,3872,"0,01561975479"
6749,HS,100,10,3,10,60,1,3000,"0,00000000000"
6750,RS,100,10,3,10,60,1,15510,"0,10028624540"
6751,SAA,100,10,3,10,60,2,5246,"0,03124046326"
6752,HS,100,10,3,10,60,2,4256,"0,01560163498"
6753,RS,100,10,3,10,60,2,12747,"0,06903100014"
6754,SAA,100,10,3,10,60,2,8557,"0,03124976158"
6755,HS,100,10,3,10,60,2,6965,"0,01562857628"
6756,RS,100,10,3,10,60,2,82838,"0,44073820110"
6757,SAA,100,10,3,10,60,2,5679,"0,02216005325"
6758,HS,100,10,3,10,60,2,5011,"0,01561546326"
6759,RS,100,10,3,10,60,2,32042,"0,16279029850"
6760,SAA,100,10,3,10,60,2,6256,"0,01561737061"
6761,HS,100,10,3,10,60,2,4748,"0,01562643051"
6762,RS,100,10,3,10,60,2,42017,"0,21591806410"
6763,SAA,100,10,3,10,60,2,5785,"0,03120303154"
6764,HS,100,10,3,10,60,2,4763,"0,01562786102"
6765,RS,100,10,3,10,60,2,14650,"0,09378719330"
6766,SAA,100,10,3,10,60,2,6346,"0,03390002251"
6767,HS,100,10,3,10,60,2,5062,"0,03091907501"
6768,RS,100,10,3,10,60,2,31448,"0,23137545590"
6769,SAA,100,10,3,10,60,2,6275,"0,04185175896"
6770,HS,100,10,3,10,60,2,4729,"0,02892136574"
6771,RS,100,10,3,10,60,2,19543,"0,12918901440"
6772,SAA,100,10,3,10,60,2,5815,"0,03833031654"
6773,HS,100,10,3,10,60,2,4446,"0,01561784744"
6774,RS,100,10,3,10,60,2,22452,"0,13148283960"
6775,SAA,100,10,3,10,60,2,7971,"0,04686307907"
6776,HS,100,10,3,10,60,2,5726,"0,01558351517"
6777,RS,100,10,3,10,60,2,38088,"0,20035529140"
6778,SAA,100,10,3,10,60,2,6584,"0,03780913353"
6779,HS,100,10,3,10,60,2,5252,"0,03128004074"
6780,RS,100,10,3,10,60,2,61296,"0,33202314380"
6781,SAA,100,10,3,10,80,1,7432,"0,03124332428"
6782,HS,100,10,3,10,80,1,6811,"0,01562714577"
6783,RS,100,10,3,10,80,1,55393,"0,28481769560"
6784,SAA,100,10,3,10,80,1,7275,"0,02821373940"
6785,HS,100,10,3,10,80,1,6316,"0,02008605003"
6786,RS,100,10,3,10,80,1,34552,"0,19144463540"
6787,SAA,100,10,3,10,80,1,7699,"0,03017878532"
6788,HS,100,10,3,10,80,1,7217,"0,03034973145"
6789,RS,100,10,3,10,80,1,40129,"0,21983909610"
6790,SAA,100,10,3,10,80,1,8218,"0,04632401466"
6791,HS,100,10,3,10,80,1,7288,"0,04024791718"
6792,RS,100,10,3,10,80,1,86583,"0,53262257580"
6793,SAA,100,10,3,10,80,1,7688,"0,03120374680"
6794,HS,100,10,3,10,80,1,7130,"0,01561832428"
6795,RS,100,10,3,10,80,1,33856,"0,22283291820"
6796,SAA,100,10,3,10,80,1,8565,"0,03771805763"
6797,HS,100,10,3,10,80,1,7433,"0,03123784065"
6798,RS,100,10,3,10,80,1,37878,"0,18496727940"
6799,SAA,100,10,3,10,80,1,10750,"0,03774356842"
6800,HS,100,10,3,10,80,1,8460,"0,03123998642"
6801,RS,100,10,3,10,80,1,45810,"0,29767298700"
6802,SAA,100,10,3,10,80,1,6530,"0,02762293816"
6803,HS,100,10,3,10,80,1,6054,"0,01565480232"
6804,RS,100,10,3,10,80,1,32431,"0,21620774270"
6805,SAA,100,10,3,10,80,1,6779,"0,02213954926"
6806,HS,100,10,3,10,80,1,5572,"0,01557064056"
6807,RS,100,10,3,10,80,1,30978,"0,18497991560"
6808,SAA,100,10,3,10,80,1,8488,"0,03952813148"
6809,HS,100,10,3,10,80,1,7618,"0,01350831985"
6810,RS,100,10,3,10,80,1,117418,"0,67845892910"
6811,SAA,100,10,3,10,80,2,8274,"0,04690527916"
6812,HS,100,10,3,10,80,2,7555,"0,03128433228"
6813,RS,100,10,3,10,80,2,47440,"0,33193778990"
6814,SAA,100,10,3,10,80,2,8845,"0,04377102852"
6815,HS,100,10,3,10,80,2,7397,"0,01566386223"
6816,RS,100,10,3,10,80,2,37771,"0,22272658350"
6817,SAA,100,10,3,10,80,2,6668,"0,03119945526"
6818,HS,100,10,3,10,80,2,5865,"0,00805401802"
6819,RS,100,10,3,10,80,2,54325,"0,30539751050"
6820,SAA,100,10,3,10,80,2,9360,"0,05536866188"
6821,HS,100,10,3,10,80,2,8301,"0,02213001251"
6822,RS,100,10,3,10,80,2,77743,"0,45822906490"
6823,SAA,100,10,3,10,80,2,7953,"0,04690837860"
6824,HS,100,10,3,10,80,2,6994,"0,03864026070"
6825,RS,100,10,3,10,80,2,39588,"0,21595931050"
6826,SAA,100,10,3,10,80,2,8905,"0,03774690628"
6827,HS,100,10,3,10,80,2,7782,"0,01562118530"
6828,RS,100,10,3,10,80,2,83077,"0,48558545110"
6829,SAA,100,10,3,10,80,2,7588,"0,05337023735"
6830,HS,100,10,3,10,80,2,6489,"0,01565861702"
6831,RS,100,10,3,10,80,2,58132,"0,34769606590"
6832,SAA,100,10,3,10,80,2,8340,"0,03124499321"
6833,HS,100,10,3,10,80,2,7793,"0,01565480232"
6834,RS,100,10,3,10,80,2,81719,"0,46969270710"
6835,SAA,100,10,3,10,80,2,7871,"0,02593088150"
6836,HS,100,10,3,10,80,2,7283,"0,02892732620"
6837,RS,100,10,3,10,80,2,57445,"0,39095616340"
6838,SAA,100,10,3,10,80,2,8474,"0,04189348221"
6839,HS,100,10,3,10,80,2,7969,"0,03525376320"
6840,RS,100,10,3,10,80,2,24620,"0,15365290640"
6841,SAA,100,10,3,20,0,1,233,"0,00000000000"
6842,HS,100,10,3,20,0,1,102,"0,00000000000"
6843,RS,100,10,3,20,0,1,102,"0,00000000000"
6844,SAA,100,10,3,20,0,1,237,"0,01561760902"
6845,HS,100,10,3,20,0,1,102,"0,00000000000"
6846,RS,100,10,3,20,0,1,102,"0,00000000000"
6847,SAA,100,10,3,20,0,1,222,"0,00000000000"
6848,HS,100,10,3,20,0,1,102,"0,00000000000"
6849,RS,100,10,3,20,0,1,102,"0,00000000000"
6850,SAA,100,10,3,20,0,1,232,"0,00000000000"
6851,HS,100,10,3,20,0,1,102,"0,00000000000"
6852,RS,100,10,3,20,0,1,102,"0,00000000000"
6853,SAA,100,10,3,20,0,1,237,"0,00000000000"
6854,HS,100,10,3,20,0,1,102,"0,00000000000"
6855,RS,100,10,3,20,0,1,102,"0,00000000000"
6856,SAA,100,10,3,20,0,1,245,"0,00000000000"
6857,HS,100,10,3,20,0,1,102,"0,00000000000"
6858,RS,100,10,3,20,0,1,102,"0,00000000000"
6859,SAA,100,10,3,20,0,1,214,"0,00000000000"
6860,HS,100,10,3,20,0,1,102,"0,00000000000"
6861,RS,100,10,3,20,0,1,102,"0,00000000000"
6862,SAA,100,10,3,20,0,1,241,"0,00000000000"
6863,HS,100,10,3,20,0,1,102,"0,00000000000"
6864,RS,100,10,3,20,0,1,102,"0,00199794769"
6865,SAA,100,10,3,20,0,1,236,"0,01562142372"
6866,HS,100,10,3,20,0,1,102,"0,00000000000"
6867,RS,100,10,3,20,0,1,102,"0,00000000000"
6868,SAA,100,10,3,20,0,1,252,"0,00000000000"
6869,HS,100,10,3,20,0,1,102,"0,00099873543"
6870,RS,100,10,3,20,0,1,102,"0,00000000000"
6871,SAA,100,10,3,20,0,2,238,"0,00000000000"
6872,HS,100,10,3,20,0,2,102,"0,00000000000"
6873,RS,100,10,3,20,0,2,102,"0,00000000000"
6874,SAA,100,10,3,20,0,2,239,"0,00000000000"
6875,HS,100,10,3,20,0,2,102,"0,00000000000"
6876,RS,100,10,3,20,0,2,102,"0,01562261581"
6877,SAA,100,10,3,20,0,2,226,"0,01561999321"
6878,HS,100,10,3,20,0,2,102,"0,00000000000"
6879,RS,100,10,3,20,0,2,102,"0,00199985504"
6880,SAA,100,10,3,20,0,2,213,"0,00398993492"
6881,HS,100,10,3,20,0,2,102,"0,00099754333"
6882,RS,100,10,3,20,0,2,102,"0,00099682808"
6883,SAA,100,10,3,20,0,2,225,"0,00199532509"
6884,HS,100,10,3,20,0,2,102,"0,00099778175"
6885,RS,100,10,3,20,0,2,102,"0,00099611282"
6886,SAA,100,10,3,20,0,2,220,"0,00398921967"
6887,HS,100,10,3,20,0,2,102,"0,00099658966"
6888,RS,100,10,3,20,0,2,102,"0,00099802017"
6889,SAA,100,10,3,20,0,2,260,"0,00498771667"
6890,HS,100,10,3,20,0,2,102,"0,00199651718"
6891,RS,100,10,3,20,0,2,102,"0,00000000000"
6892,SAA,100,10,3,20,0,2,250,"0,00498628616"
6893,HS,100,10,3,20,0,2,102,"0,00199246407"
6894,RS,100,10,3,20,0,2,102,"0,00099635124"
6895,SAA,100,10,3,20,0,2,235,"0,00199556351"
6896,HS,100,10,3,20,0,2,102,"0,00000000000"
6897,RS,100,10,3,20,0,2,102,"0,01561927795"
6898,SAA,100,10,3,20,0,2,225,"0,00000000000"
6899,HS,100,10,3,20,0,2,102,"0,00000000000"
6900,RS,100,10,3,20,0,2,102,"0,00000000000"
6901,SAA,100,10,3,20,100,1,11335,"0,04214477539"
6902,HS,100,10,3,20,100,1,11097,"0,03124856949"
6903,RS,100,10,3,20,100,1,82052,"0,73166465760"
6904,SAA,100,10,3,20,100,1,11205,"0,05272650719"
6905,HS,100,10,3,20,100,1,10982,"0,03775262833"
6906,RS,100,10,3,20,100,1,75986,"0,64017343520"
6907,SAA,100,10,3,20,100,1,11490,"0,06026744843"
6908,HS,100,10,3,20,100,1,11248,"0,03814530373"
6909,RS,100,10,3,20,100,1,133445,"0,94816255570"
6910,SAA,100,10,3,20,100,1,10898,"0,03208446503"
6911,HS,100,10,3,20,100,1,10676,"0,03690052032"
6912,RS,100,10,3,20,100,1,112759,"0,69279861450"
6913,SAA,100,10,3,20,100,1,11589,"0,04012012482"
6914,HS,100,10,3,20,100,1,11316,"0,03831601143"
6915,RS,100,10,3,20,100,1,152129,"0,97482109070"
6916,SAA,100,10,3,20,100,1,10907,"0,04225349426"
6917,HS,100,10,3,20,100,1,10609,"0,02808403969"
6918,RS,100,10,3,20,100,1,63872,"0,40141725540"
6919,SAA,100,10,3,20,100,1,11153,"0,03008079529"
6920,HS,100,10,3,20,100,1,10894,"0,03209376335"
6921,RS,100,10,3,20,100,1,116870,"0,75282502170"
6922,SAA,100,10,3,20,100,1,10891,"0,03811979294"
6923,HS,100,10,3,20,100,1,10606,"0,03214931488"
6924,RS,100,10,3,20,100,1,117557,"0,78042840960"
6925,SAA,100,10,3,20,100,1,11472,"0,04686188698"
6926,HS,100,10,3,20,100,1,11255,"0,04686021805"
6927,RS,100,10,3,20,100,1,69902,"0,44855618480"
6928,SAA,100,10,3,20,100,1,11584,"0,06988000870"
6929,HS,100,10,3,20,100,1,11353,"0,04017066956"
6930,RS,100,10,3,20,100,1,79676,"0,48194384580"
6931,SAA,100,10,3,20,100,2,11208,"0,04014921188"
6932,HS,100,10,3,20,100,2,10941,"0,04013013840"
6933,RS,100,10,3,20,100,2,164065,"1,08657598500"
6934,SAA,100,10,3,20,100,2,11053,"0,03208827972"
6935,HS,100,10,3,20,100,2,10849,"0,04212164879"
6936,RS,100,10,3,20,100,2,153951,"0,92090749740"
6937,SAA,100,10,3,20,100,2,11363,"0,05032014847"
6938,HS,100,10,3,20,100,2,11124,"0,03215813637"
6939,RS,100,10,3,20,100,2,132432,"0,92367982860"
6940,SAA,100,10,3,20,100,2,11226,"0,04014348984"
6941,HS,100,10,3,20,100,2,10986,"0,04011917114"
6942,RS,100,10,3,20,100,2,127894,"0,87804222110"
6943,SAA,100,10,3,20,100,2,11035,"0,05018615723"
6944,HS,100,10,3,20,100,2,10824,"0,04025006294"
6945,RS,100,10,3,20,100,2,111605,"0,73411941530"
6946,SAA,100,10,3,20,100,2,10931,"0,03007268906"
6947,HS,100,10,3,20,100,2,10677,"0,03013491631"
6948,RS,100,10,3,20,100,2,108577,"0,70152592660"
6949,SAA,100,10,3,20,100,2,11000,"0,03490638733"
6950,HS,100,10,3,20,100,2,10791,"0,03191542625"
6951,RS,100,10,3,20,100,2,70868,"0,43383979800"
6952,SAA,100,10,3,20,100,2,11069,"0,03989410400"
6953,HS,100,10,3,20,100,2,10831,"0,02892255783"
6954,RS,100,10,3,20,100,2,106328,"0,67320966720"
6955,SAA,100,10,3,20,100,2,10767,"0,04020667076"
6956,HS,100,10,3,20,100,2,10545,"0,02807092667"
6957,RS,100,10,3,20,100,2,51292,"0,35462045670"
6958,SAA,100,10,3,20,100,2,11331,"0,05336856842"
6959,HS,100,10,3,20,100,2,11111,"0,04425191879"
6960,RS,100,10,3,20,100,2,114853,"0,77171421050"
6961,SAA,100,10,3,20,20,1,3381,"0,03010630608"
6962,HS,100,10,3,20,20,1,1745,"0,01005291939"
6963,RS,100,10,3,20,20,1,3383,"0,03017139435"
6964,SAA,100,10,3,20,20,1,2931,"0,03124094009"
6965,HS,100,10,3,20,20,1,1781,"0,00000000000"
6966,RS,100,10,3,20,20,1,7032,"0,06899595261"
6967,SAA,100,10,3,20,20,1,3411,"0,03124237061"
6968,HS,100,10,3,20,20,1,1535,"0,00000000000"
6969,RS,100,10,3,20,20,1,2135,"0,03124165535"
6970,SAA,100,10,3,20,20,1,4394,"0,01562285423"
6971,HS,100,10,3,20,20,1,2867,"0,01561808586"
6972,RS,100,10,3,20,20,1,19073,"0,14292073250"
6973,SAA,100,10,3,20,20,1,3254,"0,02206707001"
6974,HS,100,10,3,20,20,1,1856,"0,00800895691"
6975,RS,100,10,3,20,20,1,5577,"0,04018926620"
6976,SAA,100,10,3,20,20,1,1698,"0,02219128609"
6977,HS,100,10,3,20,20,1,890,"0,00000000000"
6978,RS,100,10,3,20,20,1,3465,"0,03207802773"
6979,SAA,100,10,3,20,20,1,4948,"0,05044341087"
6980,HS,100,10,3,20,20,1,3149,"0,01003789902"
6981,RS,100,10,3,20,20,1,7219,"0,05251693726"
6982,SAA,100,10,3,20,20,1,3972,"0,02808690071"
6983,HS,100,10,3,20,20,1,1932,"0,01002264023"
6984,RS,100,10,3,20,20,1,4155,"0,03016042709"
6985,SAA,100,10,3,20,20,1,5199,"0,04019165039"
6986,HS,100,10,3,20,20,1,2821,"0,01804876328"
6987,RS,100,10,3,20,20,1,4755,"0,02007508278"
6988,SAA,100,10,3,20,20,1,1962,"0,01002550125"
6989,HS,100,10,3,20,20,1,976,"0,00201678276"
6990,RS,100,10,3,20,20,1,1903,"0,02194046974"
6991,SAA,100,10,3,20,20,2,3414,"0,02493238449"
6992,HS,100,10,3,20,20,2,2380,"0,00897622108"
6993,RS,100,10,3,20,20,2,7756,"0,05186271667"
6994,SAA,100,10,3,20,20,2,2809,"0,01496005058"
6995,HS,100,10,3,20,20,2,1798,"0,00797891617"
6996,RS,100,10,3,20,20,2,6006,"0,05186104774"
6997,SAA,100,10,3,20,20,2,3597,"0,02792572975"
6998,HS,100,10,3,20,20,2,1588,"0,00698161125"
6999,RS,100,10,3,20,20,2,2544,"0,01495957375"
7000,SAA,100,10,3,20,20,2,4707,"0,04388237000"
7001,HS,100,10,3,20,20,2,3067,"0,00000000000"
7002,RS,100,10,3,20,20,2,10696,"0,10024237630"
7003,SAA,100,10,3,20,20,2,3708,"0,03124165535"
7004,HS,100,10,3,20,20,2,1705,"0,01562309265"
7005,RS,100,10,3,20,20,2,2186,"0,03124952316"
7006,SAA,100,10,3,20,20,2,6289,"0,04687261581"
7007,HS,100,10,3,20,20,2,3327,"0,01561903954"
7008,RS,100,10,3,20,20,2,8919,"0,06249189377"
7009,SAA,100,10,3,20,20,2,2715,"0,01561784744"
7010,HS,100,10,3,20,20,2,1600,"0,01562738419"
7011,RS,100,10,3,20,20,2,3998,"0,03775548935"
7012,SAA,100,10,3,20,20,2,3214,"0,02214384079"
7013,HS,100,10,3,20,20,2,1704,"0,00000000000"
7014,RS,100,10,3,20,20,2,4246,"0,02212929726"
7015,SAA,100,10,3,20,20,2,2399,"0,01561856270"
7016,HS,100,10,3,20,20,2,1289,"0,00000000000"
7017,RS,100,10,3,20,20,2,2078,"0,01561951637"
7018,SAA,100,10,3,20,20,2,2235,"0,03124141693"
7019,HS,100,10,3,20,20,2,1327,"0,00000000000"
7020,RS,100,10,3,20,20,2,3792,"0,01596379280"
7021,SAA,100,10,3,20,40,1,5266,"0,03124189377"
7022,HS,100,10,3,20,40,1,4040,"0,02593111992"
7023,RS,100,10,3,20,40,1,8952,"0,05784344673"
7024,SAA,100,10,3,20,40,1,3976,"0,02593040466"
7025,HS,100,10,3,20,40,1,2884,"0,00997376442"
7026,RS,100,10,3,20,40,1,8254,"0,06052494049"
7027,SAA,100,10,3,20,40,1,4546,"0,02006649971"
7028,HS,100,10,3,20,40,1,3559,"0,00801587105"
7029,RS,100,10,3,20,40,1,31071,"0,22099137310"
7030,SAA,100,10,3,20,40,1,3676,"0,01002240181"
7031,HS,100,10,3,20,40,1,2955,"0,01004385948"
7032,RS,100,10,3,20,40,1,13991,"0,11287951470"
7033,SAA,100,10,3,20,40,1,4270,"0,03013277054"
7034,HS,100,10,3,20,40,1,2929,"0,01205110550"
7035,RS,100,10,3,20,40,1,18334,"0,15074181560"
7036,SAA,100,10,3,20,40,1,4983,"0,03008937836"
7037,HS,100,10,3,20,40,1,3877,"0,01004028320"
7038,RS,100,10,3,20,40,1,15978,"0,11044073110"
7039,SAA,100,10,3,20,40,1,5351,"0,03009581566"
7040,HS,100,10,3,20,40,1,3390,"0,01235675812"
