batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['40', '5', '2', '10', '0', '1']",dg20.tpf,RS,40,5,2,10,0,1,42,73,7,2,1,1.4102564102564104,2,1,1.3333333333333333,0.1,0.0,88,44,42,751.5881080131846,0.0
"['40', '5', '2', '10', '0', '1']",dg21.tpf,SAA,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,74,37,75,596.0672682078219,0.0
"['40', '5', '2', '10', '0', '1']",dg21.tpf,HS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,74,37,42,596.0672682078219,0.0
"['40', '5', '2', '10', '0', '1']",dg21.tpf,RS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,74,37,42,596.0672682078219,0.0009965896606445312
"['40', '5', '2', '10', '0', '1']",dg22.tpf,SAA,40,5,2,10,0,1,42,74,8,2,1,1.564102564102564,2,1,1.4615384615384615,0.1,0.0,68,34,78,552.6382755636357,0.0
"['40', '5', '2', '10', '0', '1']",dg22.tpf,HS,40,5,2,10,0,1,42,74,8,2,1,1.564102564102564,2,1,1.4615384615384615,0.1,0.0,68,34,42,552.6382755636357,0.0
"['40', '5', '2', '10', '0', '1']",dg22.tpf,RS,40,5,2,10,0,1,42,74,8,2,1,1.564102564102564,2,1,1.4615384615384615,0.1,0.0,68,32,42,552.6382755636357,0.0
"['40', '5', '2', '10', '0', '1']",dg23.tpf,SAA,40,5,2,10,0,1,42,76,7,2,1,1.5897435897435896,2,1,1.5384615384615385,0.1,0.0,82,41,84,612.9050767345518,0.0009949207305908203
"['40', '5', '2', '10', '0', '1']",dg23.tpf,HS,40,5,2,10,0,1,42,76,7,2,1,1.5897435897435896,2,1,1.5384615384615385,0.1,0.0,82,41,42,612.9050767345518,0.0
"['40', '5', '2', '10', '0', '1']",dg23.tpf,RS,40,5,2,10,0,1,42,76,7,2,1,1.5897435897435896,2,1,1.5384615384615385,0.1,0.0,82,41,42,612.9050767345518,0.0
"['40', '5', '2', '10', '0', '1']",dg24.tpf,SAA,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,58,29,74,636.0713978792649,0.0010066032409667969
"['40', '5', '2', '10', '0', '1']",dg24.tpf,HS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,58,29,42,636.0713978792649,0.0009975433349609375
"['40', '5', '2', '10', '0', '1']",dg24.tpf,RS,40,5,2,10,0,1,42,75,7,2,1,1.4871794871794872,2,1,1.5128205128205128,0.1,0.0,58,29,42,636.0713978792649,0.0
"['40', '5', '2', '10', '0', '1']",dg25.tpf,SAA,40,5,2,10,0,1,42,76,8,2,1,1.5384615384615385,2,1,1.564102564102564,0.1,0.0,86,43,81,578.1996234999674,0.0
"['40', '5', '2', '10', '0', '1']",dg25.tpf,HS,40,5,2,10,0,1,42,76,8,2,1,1.5384615384615385,2,1,1.564102564102564,0.1,0.0,86,43,42,578.1996234999674,0.0009944438934326172
"['40', '5', '2', '10', '0', '1']",dg25.tpf,RS,40,5,2,10,0,1,42,76,8,2,1,1.5384615384615385,2,1,1.564102564102564,0.1,0.0,86,43,42,578.1996234999674,0.0009996891021728516
"['40', '5', '2', '10', '0', '1']",dg26.tpf,SAA,40,5,2,10,0,1,42,77,7,2,1,1.5128205128205128,2,1,1.564102564102564,0.1,0.0,72,36,73,444.86245479284696,0.0009624958038330078
"['40', '5', '2', '10', '0', '1']",dg26.tpf,HS,40,5,2,10,0,1,42,77,7,2,1,1.5128205128205128,2,1,1.564102564102564,0.1,0.0,72,36,42,444.86245479284696,0.0
"['40', '5', '2', '10', '0', '1']",dg26.tpf,RS,40,5,2,10,0,1,42,77,7,2,1,1.5128205128205128,2,1,1.564102564102564,0.1,0.0,72,36,42,444.86245479284696,0.0
"['40', '5', '2', '10', '0', '1']",dg27.tpf,SAA,40,5,2,10,0,1,42,74,8,2,1,1.4615384615384615,2,1,1.4615384615384615,0.1,0.0,66,33,74,605.9989790411418,0.0
"['40', '5', '2', '10', '0', '1']",dg27.tpf,HS,40,5,2,10,0,1,42,74,8,2,1,1.4615384615384615,2,1,1.4615384615384615,0.1,0.0,66,33,42,605.9989790411418,0.0
"['40', '5', '2', '10', '0', '1']",dg27.tpf,RS,40,5,2,10,0,1,42,74,8,2,1,1.4615384615384615,2,1,1.4615384615384615,0.1,0.0,66,33,42,605.9989790411418,0.0
