batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['160', '5', '2', '10', '0', '1']",dg7.tpf,HS,160,5,2,10,0,1,162,299,7,2,1,1.5220125786163523,2,1,1.5345911949685536,0.1,0.0,94,47,162,2254.4141839701256,0.0
"['160', '5', '2', '10', '0', '1']",dg8.tpf,SAA,160,5,2,10,0,1,162,299,9,2,1,1.5345911949685536,2,1,1.5345911949685536,0.1,0.0,88,44,296,2213.185512529216,0.005215167999267578
"['160', '5', '2', '10', '0', '1']",dg8.tpf,HS,160,5,2,10,0,1,162,299,9,2,1,1.5345911949685536,2,1,1.5345911949685536,0.1,0.0,88,44,162,2213.185512529216,0.0
"['160', '5', '2', '10', '0', '1']",dg9.tpf,SAA,160,5,2,10,0,1,162,299,8,2,1,1.5345911949685536,2,1,1.5345911949685536,0.1,0.0,90,45,309,2155.094432231345,0.006555795669555664
"['160', '5', '2', '10', '0', '1']",dg9.tpf,HS,160,5,2,10,0,1,162,299,8,2,1,1.5345911949685536,2,1,1.5345911949685536,0.1,0.0,90,45,162,2155.094432231345,0.000997781753540039
"['160', '5', '2', '10', '0', '2']",dg1.tpf,SAA,160,5,2,10,0,2,162,305,8,2,1,1.559748427672956,2,1,1.5849056603773586,0.1,0.0,120,40,306,2224.69516255475,0.0
"['160', '5', '2', '10', '0', '2']",dg1.tpf,HS,160,5,2,10,0,2,162,305,8,2,1,1.559748427672956,2,1,1.5849056603773586,0.1,0.0,120,40,162,2224.69516255475,0.0
"['160', '5', '2', '10', '0', '2']",dg10.tpf,SAA,160,5,2,10,0,2,162,300,7,2,1,1.5534591194968554,2,1,1.5157232704402517,0.1,0.0,120,40,298,2453.341507823312,0.0037758350372314453
"['160', '5', '2', '10', '0', '2']",dg10.tpf,HS,160,5,2,10,0,2,162,300,7,2,1,1.5534591194968554,2,1,1.5157232704402517,0.1,0.0,120,40,162,2453.341507823312,0.0
"['160', '5', '2', '10', '0', '2']",dg11.tpf,SAA,160,5,2,10,0,2,162,296,8,2,1,1.4968553459119496,2,1,1.4968553459119496,0.1,0.0,141,47,289,2266.710415340892,0.0
"['160', '5', '2', '10', '0', '2']",dg11.tpf,HS,160,5,2,10,0,2,162,296,8,2,1,1.4968553459119496,2,1,1.4968553459119496,0.1,0.0,141,47,162,2266.710415340892,0.0
"['160', '5', '2', '10', '0', '2']",dg12.tpf,SAA,160,5,2,10,0,2,162,294,9,2,1,1.5408805031446542,2,1,1.509433962264151,0.1,0.0,132,44,309,1989.6721442480655,0.0
