batch,instance,algo,vertices,layer,fan,disRate,percNeg,cpMult,g_vertices,g_edges,g_diameter,g_max in degree,g_min in degree,g_mean in degree,g_max out degree,g_min out degree,g_mean out degree,g_disRate,g_perc Negative,g_deadline,g_last task Early Finish,effort,NPV,time
"['80', '20', '3', '20', '50', '2']",dg69.tpf,HS,80,20,3,20,50,2,82,189,8,3,1,2.1392405063291138,3,1,2.1265822784810124,0.2,56.09756097560976,222,74,3449,63.49592037831433,0.01562976837158203
"['80', '20', '3', '20', '50', '2']",dg69.tpf,RS,80,20,3,20,50,2,82,189,8,3,1,2.1392405063291138,3,1,2.1265822784810124,0.2,56.09756097560976,222,74,11736,63.49592037831433,0.07927060127258301
"['80', '20', '3', '20', '50', '2']",dg7.tpf,SAA,80,20,3,20,50,2,82,194,9,3,1,2.1772151898734178,3,1,2.240506329113924,0.2,50.0,273,91,5299,70.60358307544148,0.032009124755859375
"['80', '20', '3', '20', '50', '2']",dg7.tpf,HS,80,20,3,20,50,2,82,194,9,3,1,2.1772151898734178,3,1,2.240506329113924,0.2,50.0,273,91,3533,70.60358307544148,0.016817808151245117
"['80', '20', '3', '20', '50', '2']",dg7.tpf,RS,80,20,3,20,50,2,82,194,9,3,1,2.1772151898734178,3,1,2.240506329113924,0.2,50.0,273,91,13682,70.60358307544148,0.06024885177612305
"['80', '20', '3', '20', '50', '2']",dg70.tpf,SAA,80,20,3,20,50,2,82,193,9,3,1,2.151898734177215,3,1,2.2151898734177213,0.2,40.243902439024396,252,84,3400,159.3174583905277,0.011554718017578125
"['80', '20', '3', '20', '50', '2']",dg70.tpf,HS,80,20,3,20,50,2,82,193,9,3,1,2.151898734177215,3,1,2.2151898734177213,0.2,40.243902439024396,252,84,2781,159.3174583905277,0.0
"['80', '20', '3', '20', '50', '2']",dg70.tpf,RS,80,20,3,20,50,2,82,193,9,3,1,2.151898734177215,3,1,2.2151898734177213,0.2,40.243902439024396,252,82,6196,159.3174583905277,0.04336667060852051
"['80', '20', '3', '20', '50', '2']",dg71.tpf,SAA,80,20,3,20,50,2,82,190,10,3,1,2.1139240506329116,3,1,2.151898734177215,0.2,47.5609756097561,177,59,3687,158.2112895263086,0.015662431716918945
"['80', '20', '3', '20', '50', '2']",dg71.tpf,HS,80,20,3,20,50,2,82,190,10,3,1,2.1139240506329116,3,1,2.151898734177215,0.2,47.5609756097561,177,59,2816,158.2112895263086,0.011053800582885742
"['80', '20', '3', '20', '50', '2']",dg71.tpf,RS,80,20,3,20,50,2,82,190,10,3,1,2.1139240506329116,3,1,2.151898734177215,0.2,47.5609756097561,177,59,11761,158.2112895263086,0.06650853157043457
"['80', '20', '3', '20', '50', '2']",dg72.tpf,SAA,80,20,3,20,50,2,82,198,8,3,1,2.189873417721519,3,1,2.240506329113924,0.2,50.0,252,84,3738,102.57251006041788,0.01752758026123047
"['80', '20', '3', '20', '50', '2']",dg72.tpf,HS,80,20,3,20,50,2,82,198,8,3,1,2.189873417721519,3,1,2.240506329113924,0.2,50.0,252,84,2816,102.57251006041788,0.010519742965698242
"['80', '20', '3', '20', '50', '2']",dg72.tpf,RS,80,20,3,20,50,2,82,198,8,3,1,2.189873417721519,3,1,2.240506329113924,0.2,50.0,252,84,8259,102.57251006041788,0.06735086441040039
"['80', '20', '3', '20', '50', '2']",dg73.tpf,SAA,80,20,3,20,50,2,82,190,8,3,1,2.0759493670886076,3,1,2.1645569620253164,0.2,47.5609756097561,210,70,4297,157.6904499770212,0.026420116424560547
"['80', '20', '3', '20', '50', '2']",dg73.tpf,HS,80,20,3,20,50,2,82,190,8,3,1,2.0759493670886076,3,1,2.1645569620253164,0.2,47.5609756097561,210,70,3078,157.6904499770212,0.017183542251586914
